RAW_X,RAW_Y,TRUE_X,TRUE_Y
282.8115234375,6.630674362182617,0.0,0.0
283.2115783691406,6.494437217712402,0.0,0.0
282.6554260253906,6.399531841278076,0.0,0.0
282.2696838378906,6.555462837219238,0.0,0.0
281.60650634765625,6.970423698425293,0.0,0.0
282.3599853515625,6.9486002922058105,0.0,0.0
282.7134704589844,6.746644973754883,0.0,0.0
282.87371826171875,6.71014404296875,0.0,0.0
282.7484436035156,6.756659507751465,0.0,0.0
282.74627685546875,6.684413433074951,0.0,0.0
282.4100646972656,6.705653190612793,0.0,0.0
282.02044677734375,6.600471019744873,0.0,0.0
282.46905517578125,6.6792097091674805,0.0,0.0
282.575927734375,6.6888203620910645,0.0,0.0
282.7827453613281,6.724222660064697,0.0,0.0
282.3569641113281,6.774052619934082,0.0,0.0
282.25872802734375,6.696560382843018,0.0,0.0
282.63580322265625,6.860485553741455,0.0,0.0
282.23773193359375,6.800051689147949,0.0,0.0
282.53973388671875,6.865204811096191,0.0,0.0
282.2271728515625,6.8360137939453125,0.0,0.0
282.544921875,7.0269951820373535,0.0,0.0
282.28076171875,7.003753662109375,0.0,0.0
282.39337158203125,6.988314628601074,0.0,0.0
282.45794677734375,7.10691499710083,0.0,0.0
282.52935791015625,7.132705211639404,0.0,0.0
281.3530578613281,7.135097980499268,0.0,0.0
282.3077697753906,7.236772537231445,0.0,0.0
282.2386474609375,7.24761438369751,0.0,0.0
282.282470703125,7.256462097167969,0.0,0.0
282.2413330078125,7.195047378540039,0.0,0.0
281.94024658203125,7.179744243621826,0.0,0.0
282.1459655761719,7.254143238067627,0.0,0.0
282.1706237792969,7.198724269866943,0.0,0.0
282.1011962890625,7.193188667297363,0.0,0.0
281.37677001953125,7.12299108505249,0.0,0.0
279.4740295410156,7.089473724365234,0.0,0.0
282.9677429199219,7.507962226867676,0.0,0.0
282.0084228515625,7.290780067443848,0.0,0.0
282.3965759277344,7.358791828155518,0.0,0.0
281.86810302734375,7.234597206115723,0.0,0.0
282.1854553222656,7.323103427886963,0.0,0.0
282.33172607421875,7.314985752105713,0.0,0.0
281.8116149902344,7.24576473236084,0.0,0.0
281.90753173828125,7.295538425445557,0.0,0.0
281.8506774902344,7.302419662475586,0.0,0.0
278.48614501953125,-11.717513084411621,0.0,0.0
278.9325866699219,-11.676385879516602,0.0,0.0
278.67254638671875,-11.801155090332031,0.0,0.0
279.45697021484375,-11.18368911743164,0.0,0.0
278.8216857910156,-11.191424369812012,0.0,0.0
279.8702697753906,-11.196975708007812,0.0,0.0
280.3335266113281,-11.145415306091309,0.0,0.0
281.0378112792969,-10.488101959228516,0.0,0.0
281.0108337402344,-11.687501907348633,0.0,0.0
282.6775817871094,-11.75820255279541,0.0,0.0
282.0238952636719,-11.958086967468262,0.0,0.0
282.45745849609375,-11.890399932861328,0.0,0.0
282.1940002441406,-11.823305130004883,0.0,0.0
282.5953369140625,-11.771222114562988,0.0,0.0
280.93988037109375,-11.955638885498047,0.0,0.0
282.1871032714844,-11.76186466217041,0.0,0.0
281.88360595703125,-11.785730361938477,0.0,0.0
281.8965148925781,-11.74026870727539,0.0,0.0
281.9686584472656,-11.793408393859863,0.0,0.0
281.73358154296875,-11.735730171203613,0.0,0.0
