RAW_X,RAW_Y,TRUE_X,TRUE_Y
314.9545593261719,3.506728172302246,0.0,0.0
314.9483642578125,3.3259494304656982,0.0,0.0
315.0057067871094,3.5344691276550293,0.0,0.0
314.8564453125,2.6605286598205566,0.0,0.0
314.5678405761719,2.2642951011657715,0.0,0.0
314.2470703125,2.1173629760742188,0.0,0.0
314.4396667480469,3.0189290046691895,0.0,0.0
314.2299499511719,2.509361505508423,0.0,0.0
314.33349609375,2.4421558380126953,0.0,0.0
314.25518798828125,2.387754440307617,0.0,0.0
314.209228515625,2.2847447395324707,0.0,0.0
314.5027160644531,2.2728312015533447,0.0,0.0
313.980224609375,2.3308892250061035,0.0,0.0
314.2876892089844,2.5381457805633545,0.0,0.0
314.2718200683594,2.275528907775879,0.0,0.0
314.47021484375,2.615891218185425,0.0,0.0
314.6085205078125,2.622907876968384,0.0,0.0
314.1861877441406,2.4704346656799316,0.0,0.0
314.1599426269531,2.2715859413146973,0.0,0.0
314.0137023925781,3.049027919769287,0.0,0.0
314.2716979980469,2.246082305908203,0.0,0.0
314.408203125,2.4434497356414795,0.0,0.0
314.3494873046875,2.6405279636383057,0.0,0.0
314.28485107421875,2.3899641036987305,0.0,0.0
314.15887451171875,2.34368896484375,0.0,0.0
313.82489013671875,1.895267367362976,0.0,0.0
314.2339172363281,2.062669277191162,0.0,0.0
314.4933166503906,2.560303211212158,0.0,0.0
314.1698913574219,2.186908006668091,0.0,0.0
314.25103759765625,2.1852738857269287,0.0,0.0
314.199951171875,2.5832407474517822,0.0,0.0
314.2588195800781,1.8819605112075806,0.0,0.0
283.3903503417969,7.847073078155518,0.0,0.0
283.7606201171875,7.6251540184021,0.0,0.0
283.568603515625,7.86343240737915,0.0,0.0
283.55731201171875,7.956869602203369,0.0,0.0
283.33056640625,7.948635578155518,0.0,0.0
283.0899963378906,7.762478351593018,0.0,0.0
283.8038635253906,7.75359582901001,0.0,0.0
283.58355712890625,7.792505741119385,0.0,0.0
283.98931884765625,6.374083042144775,0.0,0.0
283.7598571777344,6.33381986618042,0.0,0.0
284.09515380859375,6.417402744293213,0.0,0.0
284.07171630859375,6.24414587020874,0.0,0.0
283.8194274902344,6.317636013031006,0.0,0.0
283.773193359375,6.566834926605225,0.0,0.0
283.9972839355469,6.25169038772583,0.0,0.0
283.8984680175781,6.4948954582214355,0.0,0.0
284.0014953613281,6.678041458129883,0.0,0.0
284.0849914550781,6.377004146575928,0.0,0.0
284.05072021484375,6.316024303436279,0.0,0.0
284.0132141113281,6.146952152252197,0.0,0.0
284.13031005859375,5.969711780548096,0.0,0.0
284.0998229980469,6.397409915924072,0.0,0.0
283.7843017578125,6.105648040771484,0.0,0.0
283.9921569824219,6.1246514320373535,0.0,0.0
283.7235107421875,6.953383922576904,0.0,0.0
283.8979187011719,5.893338680267334,0.0,0.0
283.8185119628906,6.258086681365967,0.0,0.0
283.9800109863281,6.452669143676758,0.0,0.0
284.10601806640625,6.545396327972412,0.0,0.0
283.9239807128906,6.0675177574157715,0.0,0.0
283.83154296875,6.172414779663086,0.0,0.0
283.66595458984375,6.391541957855225,0.0,0.0
283.656982421875,6.718176364898682,0.0,0.0
283.68194580078125,6.243539333343506,0.0,0.0
283.6799011230469,5.930565357208252,0.0,0.0
283.58917236328125,6.3359375,0.0,0.0
292.12518310546875,13.179511070251465,0.0,0.0
292.1600341796875,13.141069412231445,0.0,0.0
292.12872314453125,13.223990440368652,0.0,0.0
292.2475891113281,13.191530227661133,0.0,0.0
292.3074035644531,13.373475074768066,0.0,0.0
292.06402587890625,13.315221786499023,0.0,0.0
292.3780517578125,13.334334373474121,0.0,0.0
292.3333435058594,12.945378303527832,0.0,0.0
291.7685241699219,12.731419563293457,0.0,0.0
291.12237548828125,12.574182510375977,0.0,0.0
291.41973876953125,12.787772178649902,0.0,0.0
291.6025085449219,12.74862003326416,0.0,0.0
291.5225830078125,12.487658500671387,0.0,0.0
291.5338439941406,12.375166893005371,0.0,0.0
291.2630920410156,12.412459373474121,0.0,0.0
291.59521484375,12.378204345703125,0.0,0.0
291.9266357421875,12.60541820526123,0.0,0.0
291.5777587890625,12.52707290649414,0.0,0.0
291.5505676269531,12.41220474243164,0.0,0.0
291.4762878417969,12.350547790527344,0.0,0.0
291.82781982421875,12.377816200256348,0.0,0.0
291.9090576171875,12.478700637817383,0.0,0.0
291.8391418457031,12.530431747436523,0.0,0.0
291.80584716796875,12.451933860778809,0.0,0.0
292.0670166015625,12.877943992614746,0.0,0.0
291.417236328125,12.297894477844238,0.0,0.0
291.4326171875,12.50656795501709,0.0,0.0
291.3366394042969,12.414886474609375,0.0,0.0
291.7325439453125,12.621379852294922,0.0,0.0
291.61187744140625,12.40563678741455,0.0,0.0
291.6604919433594,12.543442726135254,0.0,0.0
291.26605224609375,12.398767471313477,0.0,0.0
291.92474365234375,12.646173477172852,0.0,0.0
291.4906311035156,12.552425384521484,0.0,0.0
291.888671875,12.685521125793457,0.0,0.0
291.1561584472656,12.447163581848145,0.0,0.0
291.412841796875,12.961790084838867,0.0,0.0
291.94366455078125,13.000710487365723,0.0,0.0
291.06951904296875,12.654876708984375,0.0,0.0
291.49163818359375,12.809136390686035,0.0,0.0
291.4368896484375,12.807901382446289,0.0,0.0
291.98931884765625,13.002985954284668,0.0,0.0
291.37811279296875,12.780463218688965,0.0,0.0
