RAW_X,RAW_Y,TRUE_X,TRUE_Y
271.7917785644531,10.541167259216309,0.0,0.0
271.6212463378906,10.494219779968262,0.0,0.0
272.2642517089844,10.604987144470215,0.0,0.0
271.78472900390625,10.280571937561035,0.0,0.0
272.049560546875,10.472403526306152,0.0,0.0
272.0963439941406,10.558960914611816,0.0,0.0
271.9898376464844,10.589173316955566,0.0,0.0
271.8414611816406,10.490482330322266,0.0,0.0
272.29901123046875,11.552461624145508,0.0,0.0
272.0715026855469,10.547813415527344,0.0,0.0
271.97845458984375,10.64249324798584,0.0,0.0
271.7177429199219,10.560168266296387,0.0,0.0
271.9239196777344,10.549782752990723,0.0,0.0
272.2523193359375,10.775053977966309,0.0,0.0
271.95123291015625,10.781132698059082,0.0,0.0
272.34442138671875,10.864686012268066,0.0,0.0
272.1551513671875,10.785719871520996,0.0,0.0
271.9053039550781,10.6516695022583,0.0,0.0
271.7926940917969,10.637629508972168,0.0,0.0
271.9395751953125,10.603736877441406,0.0,0.0
272.2052917480469,10.74771785736084,0.0,0.0
272.0791015625,10.725560188293457,0.0,0.0
272.5886535644531,10.896458625793457,0.0,0.0
271.98992919921875,10.8410005569458,0.0,0.0
272.2309875488281,10.783574104309082,0.0,0.0
272.1731872558594,10.958891868591309,0.0,0.0
272.1679382324219,10.723320960998535,0.0,0.0
271.814453125,10.662997245788574,0.0,0.0
271.9567565917969,10.623699188232422,0.0,0.0
272.4065856933594,10.658087730407715,0.0,0.0
272.210205078125,10.770329475402832,0.0,0.0
271.9476013183594,10.653814315795898,0.0,0.0
271.9127197265625,10.696595191955566,0.0,0.0
272.12115478515625,10.842555046081543,0.0,0.0
272.0721740722656,10.899118423461914,0.0,0.0
271.983642578125,10.926347732543945,0.0,0.0
271.936767578125,10.960801124572754,0.0,0.0
271.90472412109375,10.97806167602539,0.0,0.0
272.3759460449219,11.168453216552734,0.0,0.0
271.80767822265625,11.08963394165039,0.0,0.0
271.6328125,11.17643928527832,0.0,0.0
271.9991455078125,11.176773071289062,0.0,0.0
272.1337585449219,11.145905494689941,0.0,0.0
271.83441162109375,10.654644012451172,0.0,0.0
272.036865234375,10.701940536499023,0.0,0.0
272.02117919921875,10.888216972351074,0.0,0.0
272.3020935058594,10.866412162780762,0.0,0.0
272.18170166015625,11.074851036071777,0.0,0.0
271.912109375,10.785423278808594,0.0,0.0
