RAW_X,RAW_Y,TRUE_X,TRUE_Y
-172.7357308119599,-288.21626461695456,0.0,0.0
-176.0082831227438,-289.13776061025544,0.0,0.0
-178.72668087491817,-288.85433823110094,0.0,0.0
-176.57486812470492,-288.51173808669205,0.0,0.0
-176.60741636752365,-288.41139295356857,0.0,0.0
-175.84004724885588,-288.2834598506225,0.0,0.0
-174.9529942127081,-288.46563746916905,0.0,0.0
-174.20453176792466,-287.8743075828361,0.0,0.0
-176.68977523911258,-288.43270455019916,0.0,0.0
-176.63990921887222,-288.4728750769944,0.0,0.0
-174.98132410630853,-288.30774921414405,0.0,0.0
-176.18763349490382,-288.8112146097145,0.0,0.0
-176.69736844576693,-288.69277285253804,0.0,0.0
-176.88880002882888,-288.70486479110724,0.0,0.0
-173.61850618822035,-288.0563315212737,0.0,0.0
-178.08354815045342,-289.03000585990105,0.0,0.0
-171.44834777684753,-287.8482991159825,0.0,0.0
-174.44408049575856,-279.67858931014734,0.0,0.0
-176.1823344679371,-279.31114633175287,0.0,0.0
-175.21396643423816,-279.1531548047266,0.0,0.0
-176.26632756382602,-279.00191403403045,0.0,0.0
-176.27594898195673,-279.36005061080994,0.0,0.0
-176.64075599248562,-279.65093800712975,0.0,0.0
-174.75152112954402,-278.654496383835,0.0,0.0
-176.0704902280835,-279.21803967600897,0.0,0.0
-176.79245415352995,-279.24107555277357,0.0,0.0
-176.6837872624922,-279.29393232706485,0.0,0.0
-175.10494264992622,-279.2181431559863,0.0,0.0
-175.9127964391587,-279.1848290381683,0.0,0.0
-177.37897433519763,-279.29896416594323,0.0,0.0
-174.4875675817571,-279.39061663224464,0.0,0.0
-174.64621764768785,-279.0859024768113,0.0,0.0
-194.62789403302688,-279.9782199633015,0.0,0.0
-216.58525614283514,-262.7203727335447,0.0,0.0
-168.2554748270989,-273.97791735815446,0.0,0.0
-174.58223543561485,-276.8473069584023,0.0,0.0
-175.35349670270705,-276.8522559070211,0.0,0.0
-176.82787133185795,-277.0792679568041,0.0,0.0
-176.36251354100762,-276.6296167837804,0.0,0.0
-173.8630537454669,-276.5996687033046,0.0,0.0
-175.06063976075112,-277.190259371159,0.0,0.0
-177.08520786478465,-277.1595234925014,0.0,0.0
-174.7482527408905,-276.79368709549453,0.0,0.0
-176.36918574622422,-276.56240521488377,0.0,0.0
-176.5775202103875,-276.93557235435156,0.0,0.0
-173.51793460676166,-276.3439610010478,0.0,0.0
-173.1872031895406,-276.31896892961186,0.0,0.0
-175.78488936369877,-277.0010868117893,0.0,0.0
-177.54334470114733,-277.472712928339,0.0,0.0
-174.24807660684027,-276.52081963802243,0.0,0.0
-174.25484304217613,-276.65215931948865,0.0,0.0
-175.89450589240988,-277.13579281667444,0.0,0.0
-175.28792621099095,-276.96554372406155,0.0,0.0
-176.9308387090724,-276.8887579457123,0.0,0.0
-175.6105488777454,-276.77617826204335,0.0,0.0
-177.37022030996036,-277.4657702445286,0.0,0.0
