sensor_reading
290.43402099609375
285.62957763671875
286.2152099609375
286.04803466796875
287.28759765625
288.9154052734375
288.754150390625
288.822998046875
288.82574462890625
287.6102294921875
287.522705078125
287.41912841796875
287.5213623046875
287.41351318359375
287.552490234375
287.68487548828125
287.6453857421875
287.7528076171875
287.5096435546875
288.6763916015625
288.85089111328125
288.52593994140625
287.5921630859375
288.717529296875
287.12677001953125
286.9552001953125
287.03082275390625
287.2186279296875
288.83209228515625
287.58551025390625
288.4337158203125
288.46392822265625
288.31768798828125
288.19940185546875
288.55181884765625
287.797607421875
287.26678466796875
287.19781494140625
287.80303955078125
287.8868408203125
288.60455322265625
287.7799072265625
287.63555908203125
287.4671630859375
287.75323486328125
288.5419921875
288.1063232421875
288.1197509765625
287.8790283203125
288.8182373046875
287.3262939453125
287.294677734375
286.841064453125
287.27313232421875
287.264892578125
287.30487060546875
287.339599609375
287.3133544921875
287.32342529296875
287.49981689453125
287.33587646484375
287.4105224609375
287.50164794921875
287.1488037109375
287.71148681640625
287.9459228515625
288.8375244140625
288.5953369140625
288.41278076171875
288.609375
288.32122802734375
288.1871337890625
287.28033447265625
287.1708984375
287.30108642578125
286.98974609375
286.94384765625
286.53033447265625
